OrderID	OrderDate	CustomerID	ProductID	DateID	Quantity	SalesPrice	LineValue
A5762	02/07/2014	1193	130	41822	24	$104.00	2496
A5762	02/07/2014	1193	148	41822	45	$108.29	4873.05
A5763	21/07/2013	1015	101	41476	26	$98.79	2568.54
A5763	21/07/2013	1015	103	41476	48	86.24	4139.52
A5763	21/07/2013	1015	103	41476	103	86.24	8882.72
A5763	21/07/2013	1015	104	41476	36	$39.98	1439.28
A5763	21/07/2013	1015	105	41476	109	$68.69	7487.21
A5763	21/07/2013	1015	106	41476	96	$96.27	9241.92
A5763	21/07/2013	1015	109	41476	74	$129.52	9584.48
A5763	21/07/2013	1015	110	41476	1	$69.42	69.42
A5763	21/07/2013	1015	110	41476	32	$69.42	2221.44
A5763	21/07/2013	1015	110	41476	66	$69.42	4581.72
A5763	21/07/2013	1015	112	41476	35	54.84	1919.4
A5763	21/07/2013	1015	112	41476	53	54.84	2906.52
A5763	21/07/2013	1015	113	41476	41	$49.99	2049.59
A5763	21/07/2013	1015	113	41476	66	$49.99	3299.34
A5763	21/07/2013	1015	113	41476	75	$49.99	3749.25
A5763	21/07/2013	1015	114	41476	19	$110.16	2093.04
A5763	21/07/2013	1015	115	41476	17	$91.00	1547
A5763	21/07/2013	1015	115	41476	24	$91.00	2184
A5763	21/07/2013	1015	117	41476	52	66.62	3464.24
A5763	21/07/2013	1015	117	41476	106	66.62	7061.72
A5763	21/07/2013	1015	119	41476	28	$50.08	1402.24
A5763	21/07/2013	1015	119	41476	110	$50.08	5508.8
A5763	21/07/2013	1015	123	41476	49	$14.99	734.51
A5763	21/07/2013	1015	124	41476	15	$83.59	1253.85
A5763	21/07/2013	1015	124	41476	66	$83.59	5516.94
A5763	21/07/2013	1015	125	41476	90	79.24	7131.6
A5763	21/07/2013	1015	126	41476	27	$80.30	2168.1
A5763	21/07/2013	1015	127	41476	25	$53.98	1349.5
A5763	21/07/2013	1015	129	41476	33	14.13	466.29
A5763	21/07/2013	1015	129	41476	50	14.13	706.5
A5763	21/07/2013	1015	131	41476	42	$3.88	162.96
A5763	21/07/2013	1015	135	41476	26	64.21	1669.46
A5763	21/07/2013	1015	136	41476	31	67.94	2106.14
A5763	21/07/2013	1015	136	41476	108	67.94	7337.52
A5763	21/07/2013	1015	137	41476	101	$10.33	1043.33
A5763	21/07/2013	1015	139	41476	37	$44.70	1653.9
A5763	21/07/2013	1015	139	41476	44	$44.70	1966.8
A5763	21/07/2013	1015	139	41476	54	$44.70	2413.8
A5763	21/07/2013	1015	141	41476	98	$80.38	7877.24
A5763	21/07/2013	1015	142	41476	36	$144.56	5204.16
A5763	21/07/2013	1015	142	41476	109	$144.56	15757.04
A5763	21/07/2013	1015	143	41476	35	66.49	2327.15
A5763	21/07/2013	1015	143	41476	88	66.49	5851.12
A5763	21/07/2013	1015	143	41476	99	66.49	6582.51
A5763	21/07/2013	1015	144	41476	19	$126.42	2401.98
A5763	21/07/2013	1015	145	41476	8	$53.86	430.88
A5763	21/07/2013	1015	145	41476	105	$53.86	5655.3
A5763	21/07/2013	1015	146	41476	80	7.19	575.2
A5763	21/07/2013	1015	146	41476	92	7.19	661.48
A5764	10/05/2013	1054	103	41404	45	86.24	3880.8
A5764	10/05/2013	1054	103	41404	46	86.24	3967.04
A5764	10/05/2013	1054	110	41404	13	$69.42	902.46
A5764	10/05/2013	1054	113	41404	47	$49.99	2349.53
A5764	10/05/2013	1054	122	41404	5	106.94	534.7
A5764	10/05/2013	1054	124	41404	41	$83.59	3427.19
A5764	10/05/2013	1054	128	41404	57	$72.78	4148.46
A5764	10/05/2013	1054	128	41404	58	$72.78	4221.24
A5764	10/05/2013	1054	132	41404	7	$96.35	674.45
A5764	10/05/2013	1054	135	41404	5	64.21	321.05
A5764	10/05/2013	1054	139	41404	6	$44.70	268.2
A5764	10/05/2013	1054	142	41404	24	$144.56	3469.44
A5764	10/05/2013	1054	148	41404	35	$108.29	3790.15
A5765	15/06/2009	1179	113	39979	5	$49.99	249.95
A5766	04/10/2011	1170	141	40820	13	$80.38	1044.94
A5767	24/09/2013	1184	109	41541	50	$129.52	6476
A5768	24/04/2009	1055	101	39927	56	$98.79	5532.24
A5768	24/04/2009	1055	109	39927	39	$129.52	5051.28
A5768	24/04/2009	1055	109	39927	49	$129.52	6346.48
A5768	24/04/2009	1055	141	39927	55	$80.38	4420.9
A5768	24/04/2009	1055	146	39927	57	7.19	409.83
A5770	19/12/2011	1134	113	40896	14	$49.99	699.86
A5771	21/06/2013	1161	123	41446	35	$14.99	524.65
A5771	21/06/2013	1161	130	41446	60	$104.00	6240
A5771	21/06/2013	1161	140	41446	63	19.42	1223.46
A5771	21/06/2013	1161	141	41446	57	$80.38	4581.66
A5771	21/06/2013	1161	144	41446	45	$126.42	5688.9
A5772	30/05/2012	1031	104	41059	6	$39.98	239.88
A5772	30/05/2012	1031	116	41059	45	51.88	2334.6
A5772	30/05/2012	1031	125	41059	21	79.24	1664.04
A5772	30/05/2012	1031	128	41059	47	$72.78	3420.66
A5773	27/03/2009	1143	106	39899	60	$96.27	5776.2
A5773	27/03/2009	1143	108	39899	49	$14.44	707.56
A5773	27/03/2009	1143	110	39899	14	$69.42	971.88
A5773	27/03/2009	1143	114	39899	11	$110.16	1211.76
A5773	27/03/2009	1143	122	39899	6	106.94	641.64
A5773	27/03/2009	1143	123	39899	56	$14.99	839.44
A5773	27/03/2009	1143	131	39899	51	$3.88	197.88
A5773	27/03/2009	1143	143	39899	23	66.49	1529.27
A5773	27/03/2009	1143	145	39899	22	$53.86	1184.92
A5773	27/03/2009	1143	145	39899	29	$53.86	1561.94
A5773	27/03/2009	1143	147	39899	5	$80.28	401.4
A5775	25/02/2010	1029	121	40234	22	$48.97	1077.34
A5775	25/02/2010	1029	122	40234	46	106.94	4919.24
A5775	25/02/2010	1029	135	40234	9	64.21	577.89
A5776	03/04/2009	1130	111	39906	30	30.33	909.9
A5776	03/04/2009	1130	127	39906	34	$53.98	1835.32
A5776	03/04/2009	1130	127	39906	57	$53.98	3076.86
A5776	03/04/2009	1130	129	39906	19	14.13	268.47
A5776	03/04/2009	1130	129	39906	53	14.13	748.89
A5776	03/04/2009	1130	132	39906	41	$96.35	3950.35
A5776	03/04/2009	1130	135	39906	58	64.21	3724.18
A5776	03/04/2009	1130	137	39906	46	$10.33	475.18
A5776	03/04/2009	1130	139	39906	29	$44.70	1296.3
A5776	03/04/2009	1130	142	39906	24	$144.56	3469.44
A5776	03/04/2009	1130	148	39906	6	$108.29	649.74
A5777	10/09/2010	1185	103	40431	47	86.24	4053.28
A5777	10/09/2010	1185	109	40431	58	$129.52	7512.16
A5777	10/09/2010	1185	113	40431	48	$49.99	2399.52
A5777	10/09/2010	1185	121	40431	16	$48.97	783.52
A5777	10/09/2010	1185	123	40431	24	$14.99	359.76
A5777	10/09/2010	1185	129	40431	32	14.13	452.16
A5777	10/09/2010	1185	130	40431	59	$104.00	6136
A5777	10/09/2010	1185	131	40431	47	$3.88	182.36
A5777	10/09/2010	1185	146	40431	51	7.19	366.69
A5777	10/09/2010	1185	147	40431	20	$80.28	1605.6
A5777	10/09/2010	1185	148	40431	21	$108.29	2274.09
A5778	28/07/2010	1018	117	40387	44	66.62	2931.28
A5778	28/07/2010	1018	130	40387	50	$104.00	5200
A5779	15/01/2009	1168	125	39828	52	79.24	4120.48
A5780	19/06/2014	1012	113	41809	52	$49.99	2599.48
A5780	19/06/2014	1012	115	41809	34	$91.00	3094
A5780	19/06/2014	1012	116	41809	3	51.88	155.64
A5780	19/06/2014	1012	141	41809	11	$80.38	884.18
A5780	19/06/2014	1012	143	41809	25	66.49	1662.25
A5780	19/06/2014	1012	147	41809	48	$80.28	3853.44
A5781	17/04/2012	1169	144	41016	32	$126.42	4045.44
A5782	20/04/2011	1088	120	40653	27	1.67	45.09
A5782	20/04/2011	1088	143	40653	47	66.49	3125.03
A5782	20/04/2011	1088	147	40653	25	$80.28	2007
A5783	27/12/2014	1110	103	42000	23	86.24	1983.52
A5783	27/12/2014	1110	103	42000	27	86.24	2328.48
A5783	27/12/2014	1110	104	42000	47	$39.98	1879.06
A5783	27/12/2014	1110	104	42000	49	$39.98	1959.02
A5783	27/12/2014	1110	105	42000	10	$68.69	686.9
A5783	27/12/2014	1110	108	42000	14	$14.44	202.16
A5783	27/12/2014	1110	108	42000	54	$14.44	779.76
A5783	27/12/2014	1110	110	42000	27	$69.42	1874.34
A5783	27/12/2014	1110	110	42000	82	$69.42	5692.44
A5783	27/12/2014	1110	115	42000	41	$91.00	3731
A5783	27/12/2014	1110	116	42000	19	51.88	985.72
A5783	27/12/2014	1110	117	42000	51	66.62	3397.62
A5783	27/12/2014	1110	118	42000	25	$99.26	2481.5
A5783	27/12/2014	1110	118	42000	27	$99.26	2680.02
A5783	27/12/2014	1110	119	42000	17	$50.08	851.36
A5783	27/12/2014	1110	119	42000	50	$50.08	2504
A5783	27/12/2014	1110	122	42000	57	106.94	6095.58
A5783	27/12/2014	1110	123	42000	2	$14.99	29.98
A5783	27/12/2014	1110	128	42000	18	$72.78	1310.04
A5783	27/12/2014	1110	128	42000	67	$72.78	4876.26
A5783	27/12/2014	1110	128	42000	72	$72.78	5240.16
A5783	27/12/2014	1110	135	42000	38	64.21	2439.98
A5783	27/12/2014	1110	138	42000	6	33.88	203.28
A5783	27/12/2014	1110	139	42000	7	$44.70	312.9
A5783	27/12/2014	1110	139	42000	45	$44.70	2011.5
A5783	27/12/2014	1110	139	42000	63	$44.70	2816.1
A5783	27/12/2014	1110	143	42000	18	66.49	1196.82
A5783	27/12/2014	1110	148	42000	9	$108.29	974.61
A5784	26/03/2009	1085	147	39898	30	$80.28	2408.4
A5785	21/02/2014	1101	102	41691	46	$3.77	173.42
A5785	21/02/2014	1101	105	41691	11	$68.69	755.59
A5785	21/02/2014	1101	107	41691	16	$64.82	1037.12
A5785	21/02/2014	1101	122	41691	55	106.94	5881.7
A5785	21/02/2014	1101	125	41691	8	79.24	633.92
A5785	21/02/2014	1101	129	41691	62	14.13	876.06
A5785	21/02/2014	1101	135	41691	8	64.21	513.68
A5785	21/02/2014	1101	140	41691	30	19.42	582.6
A5785	21/02/2014	1101	143	41691	53	66.49	3523.97
A5785	21/02/2014	1101	144	41691	24	$126.42	3034.08
A5785	21/02/2014	1101	146	41691	10	7.19	71.9
A5785	21/02/2014	1101	148	41691	5	$108.29	541.45
A5786	02/01/2014	1144	102	41641	19	$3.77	71.63
A5786	02/01/2014	1144	139	41641	51	$44.70	2279.7
A5786	02/01/2014	1144	144	41641	57	$126.42	7205.94
A5792	13/11/2014	1097	101	41956	18	$98.79	1778.22
A5792	13/11/2014	1097	109	41956	42	$129.52	5439.84
A5792	13/11/2014	1097	115	41956	11	$91.00	1001
A5792	13/11/2014	1097	116	41956	16	51.88	830.08
A5792	13/11/2014	1097	118	41956	20	$99.26	1985.2
A5792	13/11/2014	1097	126	41956	4	$80.30	321.2
A5792	13/11/2014	1097	134	41956	22	$20.41	449.02
A5792	13/11/2014	1097	148	41956	38	$108.29	4115.02
A5794	03/09/2013	1175	113	41520	37	$49.99	1849.63
A5794	03/09/2013	1175	131	41520	32	$3.88	124.16
A5795	10/10/2010	1185	101	40461	71	$98.79	7014.09
A5795	10/10/2010	1185	105	40461	73	$68.69	5014.37
A5795	10/10/2010	1185	107	40461	78	$64.82	5055.96
A5795	10/10/2010	1185	110	40461	36	$69.42	2499.12
A5795	10/10/2010	1185	114	40461	58	$110.16	6389.28
A5795	10/10/2010	1185	114	40461	89	$110.16	9804.24
A5795	10/10/2010	1185	120	40461	71	1.67	118.57
A5795	10/10/2010	1185	122	40461	33	106.94	3529.02
A5795	10/10/2010	1185	124	40461	84	$83.59	7021.56
A5795	10/10/2010	1185	127	40461	47	$53.98	2537.06
A5795	10/10/2010	1185	128	40461	54	$72.78	3930.12
A5795	10/10/2010	1185	128	40461	98	$72.78	7132.44
A5795	10/10/2010	1185	130	40461	71	$104.00	7384
A5795	10/10/2010	1185	132	40461	89	$96.35	8575.15
A5795	10/10/2010	1185	133	40461	45	111.18	5003.1
A5795	10/10/2010	1185	138	40461	46	33.88	1558.48
A5795	10/10/2010	1185	139	40461	88	$44.70	3933.6
A5795	10/10/2010	1185	141	40461	68	$80.38	5465.84
A5795	10/10/2010	1185	143	40461	18	66.49	1196.82
A5795	10/10/2010	1185	147	40461	97	$80.28	7787.16
A5796	19/06/2014	1023	107	41809	6	$64.82	388.92
A5797	29/12/2013	1121	105	41637	58	$68.69	3984.02
A5797	29/12/2013	1121	105	41637	59	$68.69	4052.71
A5797	29/12/2013	1121	105	41637	100	$68.69	6869
A5797	29/12/2013	1121	106	41637	19	$96.27	1829.13
A5797	29/12/2013	1121	106	41637	54	$96.27	5198.58
A5797	29/12/2013	1121	107	41637	96	$64.82	6222.72
A5797	29/12/2013	1121	110	41637	86	$69.42	5970.12
A5797	29/12/2013	1121	111	41637	3	30.33	90.99
A5797	29/12/2013	1121	111	41637	96	30.33	2911.68
A5797	29/12/2013	1121	112	41637	4	54.84	219.36
A5797	29/12/2013	1121	115	41637	14	$91.00	1274
A5797	29/12/2013	1121	118	41637	11	$99.26	1091.86
A5797	29/12/2013	1121	121	41637	98	$48.97	4799.06
A5797	29/12/2013	1121	125	41637	88	79.24	6973.12
A5797	29/12/2013	1121	125	41637	109	79.24	8637.16
A5797	29/12/2013	1121	128	41637	31	$72.78	2256.18
A5797	29/12/2013	1121	130	41637	76	$104.00	7904
A5797	29/12/2013	1121	138	41637	95	33.88	3218.6
A5797	29/12/2013	1121	139	41637	84	$44.70	3754.8
A5797	29/12/2013	1121	142	41637	106	$144.56	15323.36
A5797	29/12/2013	1121	147	41637	72	$80.28	5780.16
A5797	29/12/2013	1121	148	41637	107	$108.29	11587.03
A5798	20/09/2009	1147	102	40076	31	$3.77	116.87
A5798	20/09/2009	1147	107	40076	32	$64.82	2074.24
A5798	20/09/2009	1147	107	40076	47	$64.82	3046.54
A5798	20/09/2009	1147	108	40076	5	$14.44	72.2
A5798	20/09/2009	1147	110	40076	75	$69.42	5206.5
A5798	20/09/2009	1147	111	40076	18	30.33	545.94
A5798	20/09/2009	1147	112	40076	13	54.84	712.92
A5798	20/09/2009	1147	112	40076	95	54.84	5209.8
A5798	20/09/2009	1147	113	40076	73	$49.99	3649.27
A5798	20/09/2009	1147	114	40076	67	$110.16	7380.72
A5798	20/09/2009	1147	115	40076	95	$91.00	8645
A5798	20/09/2009	1147	116	40076	85	51.88	4409.8
A5798	20/09/2009	1147	117	40076	15	66.62	999.3
A5798	20/09/2009	1147	117	40076	42	66.62	2798.04
A5798	20/09/2009	1147	118	40076	51	$99.26	5062.26
A5798	20/09/2009	1147	121	40076	43	$48.97	2105.71
A5798	20/09/2009	1147	123	40076	7	$14.99	104.93
A5798	20/09/2009	1147	126	40076	36	$80.30	2890.8
A5798	20/09/2009	1147	126	40076	61	$80.30	4898.3
A5798	20/09/2009	1147	128	40076	64	$72.78	4657.92
A5798	20/09/2009	1147	129	40076	48	14.13	678.24
A5798	20/09/2009	1147	129	40076	65	14.13	918.45
A5798	20/09/2009	1147	132	40076	63	$96.35	6070.05
A5798	20/09/2009	1147	134	40076	12	$20.41	244.92
A5798	20/09/2009	1147	134	40076	82	$20.41	1673.62
A5798	20/09/2009	1147	141	40076	27	$80.38	2170.26
A5798	20/09/2009	1147	142	40076	18	$144.56	2602.08
A5798	20/09/2009	1147	147	40076	34	$80.28	2729.52
A5798	20/09/2009	1147	147	40076	91	$80.28	7305.48
A5799	24/05/2012	1081	116	41053	30	51.88	1556.4
A5799	24/05/2012	1081	123	41053	51	$14.99	764.49
A5800	02/10/2014	1187	101	41914	41	$98.79	4050.39
A5800	02/10/2014	1187	102	41914	11	$3.77	41.47
A5800	02/10/2014	1187	108	41914	53	$14.44	765.32
A5800	02/10/2014	1187	109	41914	35	$129.52	4533.2
A5800	02/10/2014	1187	111	41914	57	30.33	1728.81
A5800	02/10/2014	1187	140	41914	23	19.42	446.66
A5800	02/10/2014	1187	142	41914	33	$144.56	4770.48
A5802	24/10/2012	1054	108	41206	16	$14.44	231.04
A5802	24/10/2012	1054	111	41206	14	30.33	424.62
A5802	24/10/2012	1054	114	41206	3	$110.16	330.48
A5802	24/10/2012	1054	116	41206	18	51.88	933.84
A5804	26/11/2013	1012	102	41604	19	$3.77	71.63
A5804	26/11/2013	1012	124	41604	20	$83.59	1671.8
A5805	19/02/2010	1068	101	40228	35	$98.79	3457.65
A5805	19/02/2010	1068	107	40228	52	$64.82	3370.64
A5805	19/02/2010	1068	119	40228	2	$50.08	100.16
A5805	19/02/2010	1068	123	40228	43	$14.99	644.57
A5808	09/11/2014	1132	102	41952	35	$3.77	131.95
A5808	09/11/2014	1132	102	41952	65	$3.77	245.05
A5808	09/11/2014	1132	102	41952	77	$3.77	290.29
A5808	09/11/2014	1132	104	41952	52	$39.98	2078.96
A5808	09/11/2014	1132	104	41952	79	$39.98	3158.42
A5808	09/11/2014	1132	104	41952	100	$39.98	3998
A5808	09/11/2014	1132	104	41952	106	$39.98	4237.88
A5808	09/11/2014	1132	105	41952	17	$68.69	1167.73
A5808	09/11/2014	1132	105	41952	96	$68.69	6594.24
A5808	09/11/2014	1132	106	41952	64	$96.27	6161.28
A5808	09/11/2014	1132	106	41952	100	$96.27	9627
A5808	09/11/2014	1132	107	41952	53	$64.82	3435.46
A5808	09/11/2014	1132	112	41952	7	54.84	383.88
A5808	09/11/2014	1132	112	41952	8	54.84	438.72
A5808	09/11/2014	1132	112	41952	99	54.84	5429.16
A5808	09/11/2014	1132	114	41952	60	$110.16	6609.6
A5808	09/11/2014	1132	114	41952	93	$110.16	10244.88
A5808	09/11/2014	1132	116	41952	15	51.88	778.2
A5808	09/11/2014	1132	116	41952	66	51.88	3424.08
A5808	09/11/2014	1132	117	41952	73	66.62	4863.26
A5808	09/11/2014	1132	118	41952	75	$99.26	7444.5
A5808	09/11/2014	1132	119	41952	68	$50.08	3405.44
A5808	09/11/2014	1132	120	41952	43	1.67	71.81
A5808	09/11/2014	1132	121	41952	8	$48.97	391.76
A5808	09/11/2014	1132	121	41952	36	$48.97	1762.92
A5808	09/11/2014	1132	121	41952	44	$48.97	2154.68
A5808	09/11/2014	1132	121	41952	89	$48.97	4358.33
A5808	09/11/2014	1132	121	41952	109	$48.97	5337.73
A5808	09/11/2014	1132	123	41952	8	$14.99	119.92
A5808	09/11/2014	1132	123	41952	42	$14.99	629.58
A5808	09/11/2014	1132	124	41952	91	$83.59	7606.69
A5808	09/11/2014	1132	126	41952	39	$80.30	3131.7
A5808	09/11/2014	1132	127	41952	58	$53.98	3130.84
A5808	09/11/2014	1132	128	41952	5	$72.78	363.9
A5808	09/11/2014	1132	128	41952	41	$72.78	2983.98
A5808	09/11/2014	1132	130	41952	97	$104.00	10088
A5808	09/11/2014	1132	131	41952	17	$3.88	65.96
A5808	09/11/2014	1132	131	41952	104	$3.88	403.52
A5808	09/11/2014	1132	132	41952	26	$96.35	2505.1
A5808	09/11/2014	1132	132	41952	79	$96.35	7611.65
A5808	09/11/2014	1132	132	41952	108	$96.35	10405.8
A5808	09/11/2014	1132	133	41952	41	111.18	4558.38
A5808	09/11/2014	1132	133	41952	95	111.18	10562.1
A5808	09/11/2014	1132	134	41952	53	$20.41	1081.73
A5808	09/11/2014	1132	134	41952	71	$20.41	1449.11
A5808	09/11/2014	1132	135	41952	94	64.21	6035.74
A5808	09/11/2014	1132	136	41952	21	67.94	1426.74
A5808	09/11/2014	1132	137	41952	43	$10.33	444.19
A5808	09/11/2014	1132	138	41952	51	33.88	1727.88
A5808	09/11/2014	1132	138	41952	59	33.88	1998.92
A5808	09/11/2014	1132	138	41952	80	33.88	2710.4
A5808	09/11/2014	1132	138	41952	92	33.88	3116.96
A5808	09/11/2014	1132	138	41952	114	33.88	3862.32
A5808	09/11/2014	1132	139	41952	95	$44.70	4246.5
A5808	09/11/2014	1132	140	41952	41	19.42	796.22
A5808	09/11/2014	1132	140	41952	67	19.42	1301.14
A5808	09/11/2014	1132	140	41952	105	19.42	2039.1
A5808	09/11/2014	1132	141	41952	60	$80.38	4822.8
A5808	09/11/2014	1132	143	41952	110	66.49	7313.9
A5808	09/11/2014	1132	146	41952	37	7.19	266.03
A5808	09/11/2014	1132	147	41952	13	$80.28	1043.64
A5808	09/11/2014	1132	148	41952	29	$108.29	3140.41
A5811	12/01/2011	1181	128	40555	33	$72.78	2401.74
A5811	12/01/2011	1181	142	40555	2	$144.56	289.12
A5811	12/01/2011	1181	146	40555	12	7.19	86.28
A5812	15/07/2014	1070	112	41835	21	54.84	1151.64
A5812	15/07/2014	1070	134	41835	10	$20.41	204.1
A5814	24/01/2013	1129	117	41298	44	66.62	2931.28
A5814	24/01/2013	1129	118	41298	39	$99.26	3871.14
A5814	24/01/2013	1129	119	41298	51	$50.08	2554.08
A5814	24/01/2013	1129	125	41298	22	79.24	1743.28
A5814	24/01/2013	1129	137	41298	20	$10.33	206.6
A5814	24/01/2013	1129	141	41298	24	$80.38	1929.12
A5815	08/01/2012	1079	101	40916	38	$98.79	3754.02
A5815	08/01/2012	1079	102	40916	52	$3.77	196.04
A5815	08/01/2012	1079	102	40916	84	$3.77	316.68
A5815	08/01/2012	1079	105	40916	106	$68.69	7281.14
A5815	08/01/2012	1079	106	40916	1	$96.27	96.27
A5815	08/01/2012	1079	107	40916	6	$64.82	388.92
A5815	08/01/2012	1079	108	40916	4	$14.44	57.76
A5815	08/01/2012	1079	108	40916	103	$14.44	1487.32
A5815	08/01/2012	1079	109	40916	87	$129.52	11268.24
A5815	08/01/2012	1079	111	40916	45	30.33	1364.85
A5815	08/01/2012	1079	112	40916	30	54.84	1645.2
A5815	08/01/2012	1079	112	40916	49	54.84	2687.16
A5815	08/01/2012	1079	112	40916	73	54.84	4003.32
A5815	08/01/2012	1079	113	40916	101	$49.99	5048.99
A5815	08/01/2012	1079	114	40916	41	$110.16	4516.56
A5815	08/01/2012	1079	114	40916	104	$110.16	11456.64
A5815	08/01/2012	1079	115	40916	51	$91.00	4641
A5815	08/01/2012	1079	115	40916	54	$91.00	4914
A5815	08/01/2012	1079	118	40916	7	$99.26	694.82
A5815	08/01/2012	1079	119	40916	51	$50.08	2554.08
A5815	08/01/2012	1079	120	40916	28	1.67	46.76
A5815	08/01/2012	1079	122	40916	20	106.94	2138.8
A5815	08/01/2012	1079	123	40916	38	$14.99	569.62
A5815	08/01/2012	1079	123	40916	96	$14.99	1439.04
A5815	08/01/2012	1079	124	40916	32	$83.59	2674.88
A5815	08/01/2012	1079	125	40916	68	79.24	5388.32
A5815	08/01/2012	1079	129	40916	37	14.13	522.81
A5815	08/01/2012	1079	130	40916	49	$104.00	5096
A5815	08/01/2012	1079	130	40916	53	$104.00	5512
A5815	08/01/2012	1079	130	40916	79	$104.00	8216
A5815	08/01/2012	1079	132	40916	12	$96.35	1156.2
A5815	08/01/2012	1079	132	40916	44	$96.35	4239.4
A5815	08/01/2012	1079	134	40916	23	$20.41	469.43
A5815	08/01/2012	1079	135	40916	11	64.21	706.31
A5815	08/01/2012	1079	136	40916	57	67.94	3872.58
A5815	08/01/2012	1079	141	40916	15	$80.38	1205.7
A5815	08/01/2012	1079	145	40916	15	$53.86	807.9
A5815	08/01/2012	1079	146	40916	36	7.19	258.84
A5815	08/01/2012	1079	148	40916	89	$108.29	9637.81
A5815	08/01/2012	1079	148	40916	93	$108.29	10070.97
A5818	13/03/2009	1060	102	39885	38	$3.77	143.26
A5818	13/03/2009	1060	111	39885	18	30.33	545.94
A5818	13/03/2009	1060	111	39885	25	30.33	758.25
A5818	13/03/2009	1060	120	39885	33	1.67	55.11
A5818	13/03/2009	1060	123	39885	12	$14.99	179.88
A5818	13/03/2009	1060	123	39885	47	$14.99	704.53
A5818	13/03/2009	1060	126	39885	34	$80.30	2730.2
A5818	13/03/2009	1060	133	39885	49	111.18	5447.82
A5819	19/10/2013	1044	107	41566	17	$64.82	1101.94
A5819	19/10/2013	1044	109	41566	36	$129.52	4662.72
A5819	19/10/2013	1044	109	41566	49	$129.52	6346.48
A5819	19/10/2013	1044	110	41566	20	$69.42	1388.4
A5819	19/10/2013	1044	115	41566	22	$91.00	2002
A5819	19/10/2013	1044	120	41566	31	1.67	51.77
A5819	19/10/2013	1044	122	41566	5	106.94	534.7
A5819	19/10/2013	1044	122	41566	39	106.94	4170.66
A5819	19/10/2013	1044	122	41566	67	106.94	7164.98
A5819	19/10/2013	1044	124	41566	28	$83.59	2340.52
A5819	19/10/2013	1044	126	41566	38	$80.30	3051.4
A5819	19/10/2013	1044	132	41566	76	$96.35	7322.6
A5819	19/10/2013	1044	134	41566	22	$20.41	449.02
A5819	19/10/2013	1044	134	41566	34	$20.41	693.94
A5819	19/10/2013	1044	135	41566	47	64.21	3017.87
A5819	19/10/2013	1044	139	41566	11	$44.70	491.7
A5819	19/10/2013	1044	139	41566	42	$44.70	1877.4
A5819	19/10/2013	1044	139	41566	52	$44.70	2324.4
A5819	19/10/2013	1044	142	41566	33	$144.56	4770.48
A5819	19/10/2013	1044	144	41566	64	$126.42	8090.88
A5819	19/10/2013	1044	145	41566	2	$53.86	107.72
A5819	19/10/2013	1044	146	41566	77	7.19	553.63
A5820	29/05/2011	1019	101	40692	66	$98.79	6520.14
A5820	29/05/2011	1019	102	40692	33	$3.77	124.41
A5820	29/05/2011	1019	105	40692	65	$68.69	4464.85
A5820	29/05/2011	1019	110	40692	11	$69.42	763.62
A5820	29/05/2011	1019	112	40692	79	54.84	4332.36
A5820	29/05/2011	1019	114	40692	63	$110.16	6940.08
A5821	08/04/2014	1133	120	41737	11	1.67	18.37
A5822	09/06/2013	1098	102	41434	103	$3.77	388.31
A5822	09/06/2013	1098	103	41434	82	86.24	7071.68
A5822	09/06/2013	1098	103	41434	84	86.24	7244.16
A5822	09/06/2013	1098	104	41434	79	$39.98	3158.42
A5822	09/06/2013	1098	104	41434	80	$39.98	3198.4
A5822	09/06/2013	1098	105	41434	35	$68.69	2404.15
A5822	09/06/2013	1098	108	41434	36	$14.44	519.84
A5822	09/06/2013	1098	108	41434	77	$14.44	1111.88
A5822	09/06/2013	1098	109	41434	39	$129.52	5051.28
A5822	09/06/2013	1098	110	41434	40	$69.42	2776.8
A5822	09/06/2013	1098	111	41434	23	30.33	697.59
A5822	09/06/2013	1098	111	41434	58	30.33	1759.14
A5822	09/06/2013	1098	111	41434	92	30.33	2790.36
A5822	09/06/2013	1098	112	41434	106	54.84	5813.04
A5822	09/06/2013	1098	113	41434	107	$49.99	5348.93
A5822	09/06/2013	1098	114	41434	28	$110.16	3084.48
A5822	09/06/2013	1098	115	41434	7	$91.00	637
A5822	09/06/2013	1098	117	41434	40	66.62	2664.8
A5822	09/06/2013	1098	118	41434	67	$99.26	6650.42
A5822	09/06/2013	1098	118	41434	82	$99.26	8139.32
A5822	09/06/2013	1098	119	41434	38	$50.08	1903.04
A5822	09/06/2013	1098	120	41434	16	1.67	26.72
A5822	09/06/2013	1098	120	41434	27	1.67	45.09
A5822	09/06/2013	1098	121	41434	20	$48.97	979.4
A5822	09/06/2013	1098	122	41434	4	106.94	427.76
A5822	09/06/2013	1098	122	41434	53	106.94	5667.82
A5822	09/06/2013	1098	122	41434	96	106.94	10266.24
A5822	09/06/2013	1098	123	41434	79	$14.99	1184.21
A5822	09/06/2013	1098	124	41434	60	$83.59	5015.4
A5822	09/06/2013	1098	126	41434	19	$80.30	1525.7
A5822	09/06/2013	1098	126	41434	25	$80.30	2007.5
A5822	09/06/2013	1098	127	41434	58	$53.98	3130.84
A5822	09/06/2013	1098	128	41434	14	$72.78	1018.92
A5822	09/06/2013	1098	129	41434	6	14.13	84.78
A5822	09/06/2013	1098	129	41434	90	14.13	1271.7
